,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
33,33,i_t19HsTKZo,UCmSbfT8PgEAzsUSgq7Mca8Q,"Este politico es un cateto. La violencia de genero existe y es mayoritariamente contra la mujer, por ser mujer. Vea todos los tipos de violencia que hay: 1. Violencia física. Es toda acción que ocasiona lesiones y/o daño corporal, interno, externo o ambos, temporal o permanente, que se manifiesta de forma inmediata o en el largo plazo, empleando o no fuerza física, armas o cualquier otro medio.

2. Violencia feminicida. Es la acción de extrema violencia que viola el derecho fundamental a la vida y causa la muerte de la mujer por el hecho de serlo.

3. Violencia psicológica. Es el conjunto de acciones sistemáticas de desvalorización, intimidación y control del comportamiento, y decisiones de las mujeres, que tienen como consecuencia la disminución de su autoestima, depresión, inestabilidad psicológica, desorientación e incluso el suicidio.

4. Violencia mediática. Es aquella producida por los medios masivos de comunicación a través de publicaciones, difusión de mensajes e imágenes estereotipadas que promueven la sumisión y/o explotación de mujeres, que la injurian, difaman, discriminan, deshonran, humillan o que atentan contra su dignidad, su nombre y su imagen.

5. Violencia simbólica y/o encubierta. Son los mensajes, valores, símbolos, íconos, signos e imposiciones sociales, económicas, políticas, culturales y de creencias religiosas que transmiten, reproducen y consolidan relaciones de dominación, exclusión, desigualdad y discriminación, naturalizando la subordinación de las mujeres.

6. Violencia contra la dignidad, la honra y el nombre. Es toda expresión verbal o escrita de ofensa, insulto, difamación, calumnia, amenaza u otras, tendenciosa o pública, que desacredita, descalifica, desvaloriza, degrada o afecta el nombre, la dignidad, la honra y la reputación de la mujer.

7. Violencia sexual. Es toda conducta que ponga en riesgo la autodeterminación sexual, tanto en el acto sexual como en toda forma de contacto o acceso carnal, genital o no genital, que amenace, vulnere o restrinja el derecho al ejercicio a una vida sexual libre segura, efectiva y plena, con autonomía y libertad sexual de la mujer.

8. Violencia contra los derechos reproductivos. Es la acción u omisión que impide, limita o vulnera el derecho de las mujeres a la información, orientación, atención integral y tratamiento durante el embarazo o pérdida, parto, puerperio y lactancia; a decidir libre y responsablemente el número y espaciamiento de hijas e hijos; a ejercer su maternidad segura, y a elegir métodos anticonceptivos seguros.

9. Violencia en servicios de salud. Es toda acción discriminadora, humillante y deshumanizada y que omite, niega o restringe el acceso a la atención eficaz e inmediata y a la información oportuna por parte del personal de salud, poniendo en riesgo la vida y la salud de las mujeres.

10. Violencia patrimonial y económica. Es toda acción u omisión que al afectar los bienes propios y/o gananciales de la mujer, ocasiona daño o menoscabo de su patrimonio, valores o recursos; controla o limita sus ingresos económicos y la disposición de los mismos, o la priva de los medios indispensables para vivir.

11. Violencia laboral. Es toda acción que se produce en cualquier ámbito de trabajo por parte de cualquier persona de superior, igual o inferior jerarquía que discrimina, humilla, amenaza o intimida a las mujeres; que obstaculiza o supedita su acceso al empleo, permanencia o ascenso y que vulnera el ejercicio de sus derechos.

12. Violencia en el sistema educativo plurinacional. Es todo acto de agresión física, psicológica o sexual cometido contra las mujeres en el sistema educativo regular, alternativo, especial y superior.

13. Violencia en el ejercicio político y de liderazgo de la mujer. Entiéndase lo establecido en el Artículo 7 de la Ley N° 243, Contra el Acoso y la Violencia Política hacia las Mujeres.

14. Violencia institucional. Es toda acción u omisión de servidoras o servidores públicos o de personal de instituciones privadas, que implique una acción discriminatoria, prejuiciosa, humillante y deshumanizada que retarde, obstaculice, menoscabe o niegue a las mujeres el acceso y atención al servicio requerido.

15. Violencia en la familia. Es toda agresión física, psicológica o sexual cometida hacia la mujer por el cónyuge o excónyuge, conviviente o exconviviente, o su familia, ascendientes, descendientes, hermanas, hermanos, parientes civiles o afines en línea directa y colateral, tutores o encargados de la custodia o cuidado.

16. Violencia contra los derechos y la libertad sexual. Es toda acción u omisión, que impida o restrinja el ejercicio de los derechos de las mujeres a disfrutar de una vida sexual libre, segura, afectiva y plena o que vulnere su libertad de elección sexual.

Fuente: Natasha Loayza (representante de ONU Mujeres, Organización de las Naciones Unidas para las Mujeres) Patricia Brañez (activista de los derechos de las mujeres e investigadora del comité impulsor).",politico cateto violencia genero exist mayoritariament mujer mujer tipo violencia violencia sica toda acci ocasiona lesion corpor interno externo ambo tempor permanent manifiesta forma inmediata largo plazo empleando fuerza sica arma cualquier medio violencia feminicida acci extrema violencia viola derecho fundament vida causa muert mujer hecho serlo violencia psicol gica conjunto accion sistem tica desvalorizaci intimidaci control comportamiento decision mujer consecuencia disminuci autoestima depresi inestabilidad psicol gica desorientaci incluso suicidio violencia medi tica aquella producida medio masivo comunicaci trav publicacion difusi mensaj gene estereotipada promueven sumisi explotaci mujer injurian difaman discriminan deshonran humillan atentan dignidad nombr imagen violencia simb lica encubierta mensaj valor mbolo cono signo imposicion social econ mica tica cultural creencia religiosa transmiten reproducen consolidan relacion dominaci exclusi desigualdad discriminaci naturalizando subordinaci mujer violencia dignidad honra nombr toda expresi verbal escrita ofensa insulto difamaci calumnia amenaza tendenciosa blica desacredita descalifica desvaloriza degrada afecta nombr dignidad honra reputaci mujer violencia sexual toda conducta ponga riesgo autodeterminaci sexual acto sexual toda forma contacto acceso carnal genit genit amenac vulner restrinja derecho ejercicio vida sexual libr segura efectiva plena autonom libertad sexual mujer violencia derecho reproductivo acci omisi impid limita vulnera derecho mujer informaci orientaci atenc integr tratamiento embarazo rdida parto puerperio lactancia decidir libr responsablement mero espaciamiento hija hijo ejerc maternidad segura elegir anticonceptivo seguro violencia servicio salud toda acci discriminadora humillant deshumanizada omit niega restring acceso atenc eficaz inmediata informaci oportuna part person salud poniendo riesgo vida salud mujer violencia patrimoni econ mica toda acci omisi afectar bien propio ganancial mujer ocasiona menoscabo patrimonio valor recurso controla limita ingreso econ mico disposici mismo priva medio indispens vivir violencia labor toda acci produc cualquier mbito trabajo part cualquier persona superior igual inferior jerarqu discrimina humilla amenaza intimida mujer obstaculiza supedita acceso empleo permanencia ascenso vulnera ejercicio derecho violencia sistema educativo plurinacion acto agresi sica psicol gica sexual cometido mujer sistema educativo regular alternativo especi superior violencia ejercicio tico liderazgo mujer enti ndase establecido culo acoso violencia tica hacia mujer violencia institucion toda acci omisi servidora servidor blico person institucion privada impliqu acci discriminatoria prejuiciosa humillant deshumanizada retard obstaculic menoscab niegu mujer acceso atenc servicio requerido violencia familia toda agresi sica psicol gica sexual cometida hacia mujer nyug nyug convivient exconvivient familia ascendient descendient hermana hermano parient civil afin directa colater tutor encargado custodia cuidado violencia derecho libertad sexual toda acci omisi impida restrinja ejercicio derecho mujer disfrutar vida sexual libr segura afectiva plena vulner libertad elecci sexual fuent natasha loayza representant mujer organizaci nacion unida mujer patricia activista derecho mujer investigadora comit impulsor,[0. 0. 0. ... 0. 0. 0.],-1.0
34,34,i_t19HsTKZo,UCGxJ9g1E-VChwHBqMkBKnyg,La ley no soluciona nada para que una ley funcione se debería reforzar con educación,soluciona funcion deber reforzar educaci,[0. 0. 0. ... 0. 0. 0.],0.0
35,35,i_t19HsTKZo,UCzH-I9LM3Mq-KojV1_z0UIg,"Que gracioso el Moto, intentando criticar a Abascal en esos tiempo y hoy día el mismo Motos se dio cuenta que la izquierda feminazi se metio fon el y ahora hasta el wsta en contra de ellos jajajaj",gracioso moto intentando criticar abasc tiempo mismo moto cuenta izquierda feminazi metio ahora wsta jajajaj,[0. 0. 0. ... 0. 0. 0.],-1.0
36,36,i_t19HsTKZo,UC1BXU9aG_twOwgg6829XYhg,Abascal yaporsi es tranquilo hablando porque notiene nada que esconder por eso me gusta como se expresa halaora de entrevistalo,abasc yaporsi tranquilo hablando notien escond gusta expresa halaora entrevistalo,[0. 0. 0. ... 0. 0. 0.],0.0
37,37,i_t19HsTKZo,UC1BXU9aG_twOwgg6829XYhg,"Los voladores no debería salir nialtrancodela puerta, yahorasecambiadesexso yde identidadparanoreconocerlo",volador deber salir nialtrancodela puerta yahorasecambiadesexso identidadparanoreconocerlo,[0. 0. 0. ... 0. 0. 0.],0.0
38,38,i_t19HsTKZo,UCw8J7RS9G-74pd4cgaENE0A,"Eres un demagogo y simplificas mucho estos problemas, la ley esta bien pero se tendra que modificar el parte. Tus mitines han sido distintos, falso, eres muy falso",demagogo simplifica problema bien tendra modificar part mitin sido distinto falso falso,[0. 0. 0. ... 0. 0. 0.],-1.0
39,39,i_t19HsTKZo,UCKzlhpRvQpcU6F30t3OScxA,"Todo el mundo criticando acerrimamente al partido de VOX por su machismo feroz y acabó de darme cuenta que si eso que dice es machismo yo también debería ser considerada como tal pues solo escucho sensatez en sus palabras y como mujer no me siento ofendida, más bien estaria más tranquila al saber que un violador asqueroso no vuelva a ver la luz del dia. Este mundo se ha ido a la 💩",mundo criticando acerrimament partido machismo feroz acab darm cuenta dice machismo tambi deber considerada pue solo escucho sensatez palabra mujer siento ofendida bien estaria tranquila saber violador asqueroso vuelva mundo,[0. 0. 0. ... 0. 0. 0.],-1.0
40,40,I4TSXVPr8_8,UC_idcXD8QubEAgGcYitlgRA,"Violencia de género? Difiero de eso, no he visto que cierto tipo de personas maltraten a hombres o mujeres solo por el hecho de ser hombres o mujeres, como lo hacían los n@zis que iban @s*sinando judios solo por ser judios.",violencia nero difiero visto cierto tipo persona maltraten hombr mujer solo hecho hombr mujer iban sinando judio solo judio,[0. 0. 0. ... 0. 0. 0.],-1.0
41,41,I4TSXVPr8_8,UCdcKBW7t2pM0B4rQ-yDjpFQ,"- Usted se dejó maltratar durante años por un novio maltratador y luego nos culpa a todos los hombres inocentes, que somos la inmensísima mayoría.

- También victimiza a todas las mujeres dignas y valientes que no se dejan maltratar como usted, que son la inmensísima mayoría. 

-Entonces usted misma es una calumniadora y maltratadora pero multiplicado exponencialmente.

- Usted afirma  “A mí me pegaron, me quemaron, me violaron, me dejaron en un descampado, me asfixiaron, me insultaron y me humillaron”. Esta es una descripción tan truculenta y dramática que cualquiera pensaría en el brutal asesinato de la pobre Sandra Palo, PERO USTED NI SIQUIERA DENUNCIÓ NUNCA AL PRESUNTO CRIMINAL, que casualmente era su novio.

P.D.: Le voy a formular varias preguntas por mera curiosidad: 

- Si un hombre, en el legítimo ejercicio de su libertad sexual y sentimental, rechaza a una mujer por su sobrepeso, (o por una eventual falta de inteligencia, autoestima o belleza), ¿se convierte también en un machista y un maltratador?

- ¿Cuánto dinero gana usted al año por sus cursos y conferencias por toda la geografía nacional, (financiados por diversas instituciones públicas y privadas), además de con sus libros, (generosamente promocionados por esas mismas instituciones),?

- De cuántos cargos institucionales o para-institucionales disfruta usted y cuánto dinero percibe por ellos?.  

- ¿Opositó usted para acceder a dichos cargos o fueron adjudicados a dedo?.",ust maltratar novio maltratador luego culpa hombr inocent inmen sima mayor tambi victimiza toda mujer digna valient dejan maltratar ust inmen sima mayor entonc ust misma calumniadora maltratadora multiplicado exponencialment ust afirma pegaron quemaron violaron dejaron descampado asfixiaron insultaron humillaron descripci truculenta dram tica cualquiera pensar brutal asesinato pobr sandra palo ust siquiera denunci nunca presunto crimin casualment novio formular varia pregunta mera curiosidad hombr timo ejercicio libertad sexual sentiment rechaza mujer sobrepeso eventu falta inteligencia autoestima belleza conviert tambi machista maltratador dinero gana ust curso conferencia toda geograf nacion financiado diversa institucion blica privada adem libro generosament promocionado misma institucion nto cargo institucional institucional disfruta ust dinero percib oposit ust acced dicho cargo adjudicado dedo,[0. 0. 0. ... 0. 0. 0.],-1.0
42,42,I4TSXVPr8_8,UCL5aQvUXZPznRvFQbO5iPKQ,La violencia de género NO EXISTE,violencia nero exist,[0. 0. 0. ... 0. 0. 0.],0.0
43,43,I4TSXVPr8_8,UCmQhCCXFJv-UoJRrodVx_SA,"La violencia no tiene género,",violencia nero,[0. 0. 0. ... 0. 0. 0.],0.0
44,44,I4TSXVPr8_8,UC5dSd0_A-hmamq7Ev511bEA,Mi hermana está sufriendo biolencia de género y su marido y abogada compran a todo los de violencia de género violencia de género es una mentira ami hermana ni abogado y jueces ni procurador la ayudan stusl mente está en la calle porke la sacaron de su casa estando casada 30 años y los de violencia de género no la ayudan eso es una mentira violencia de género no silve mi hermana se yama candelaria almonte es dominicana y violencia de género de Cáceres Extremadura no las ayudan y vivía en arroyó de la  luz su abogado Sergio vautista se vendió  y todos y teniendo pruevas contundente no la ayuda nadie le kiraron sus hijo y su vida,hermana sufriendo biolencia nero marido abogada compran violencia nero violencia nero mentira hermana abogado juec procurador ayudan stusl ment call pork sacaron casa casada violencia nero ayudan mentira violencia nero silv hermana yama candelaria almont dominicana violencia nero cere extremadura ayudan arroy abogado sergio vautista vendi prueva contundent ayuda nadi kiraron hijo vida,[0. 0. 0. ... 0. 0. 0.],-1.0
