,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,aggresive,targeted
51,99,wun4hWsx67s,UCtdhgPh8V6HZDs0-aTVckBA,Todos quieren vivir del cuento hay esta el claro ejemplo con Irene pam y carlota. También se nota la hipocresía de carlota,[0. 0. 0. ... 0. 0. 0.],quieren vivir cuento claro ejemplo iren carlota tambi nota hipocr carlota,-1.0,0.045947443693876266,0.020276589319109917,0.013085217215120792
52,100,EdxQ6wZMxCY,UCR8LjRtId-SCLIaUGVhW5eQ,"Históricamente? Las mujeres y los hombres actuales no son los las mismas que vivieron hace décadas siglos milenios, esta muy mal esa idea que por ser hombre eres responsable de lo que le sucedió a mujeres de muchas décadas antes que nacieras y además que por ser hombre tengas que pagar a las mujeres actuales por lo que sufrieron mujeres en otras épocas, es una injusticia total , igualdad ante la ley  ya la hay desde hace mucho",[0. 0. 0. ... 0. 0. 0.],hist ricament mujer hombr actual misma vivieron hace cada siglo milenio idea hombr respons sucedi mujer mucha cada naciera adem hombr pagar mujer actual sufrieron mujer poca injusticia total igualdad hace,-1.0,0.2926195561885834,0.08256299048662186,0.01465990673750639
53,101,EdxQ6wZMxCY,UC7QARIZ6GpmHTRbau2lHTdA,"Han pasado dos años desde que se subió este video pero no importa,aún así daré mi opinión.
El supuesto “feminismo” de hoy en día,dónde las mujeres rompen y destrozan monumentos,edificios e incluso he visto que locales de gente que no tiene nada que ver con estas chicas,no es feminismo, es solo una ideología como el machismo dónde estas chicas se creen superiores a los hombres cuando no es así, a esto más bien se le debe denominar feminazismo . Se supone que el feminismo es para la igualdad de género, no tomar al género opuesto como inferior.
Según ellas esas marchas son para “tener derechos”,pero aquí yo pregunto,chicas,¿En qué somos diferentes a los hombres en cuestión de derechos actualmente?,en la Constitución (al menos mexicana) no hay ningún artículo dónde solo se le otorgue derecho al hombre y se le oprima a la mujer, si se que las violaciones y acoso sexual en mayor parte lo sufren las mujeres,y si,es un problema grave,pero los hombres también  tienen problemas,no son privilegiados al punto como lo dicen,ambos géneros tienen sus conflictos y sus privilegios,o díganme ¿Quien hace los trabajos pesados y peligrosos? Exacto los hombres,todos dependemos de ambos géneros,no hay que formar una guerra entre nosotros y detestarnos mutuamente,la única solución a esto es respetarnos,hombres respeten a las mujeres y mujeres respeten a los hombres.",[0. 0. 0. ... 0. 0. 0.],pasado subi video importa opini supuesto feminismo mujer rompen destrozan monumento edificio incluso visto local gent chica feminismo solo ideolog machismo chica creen superior hombr bien debe denominar feminazismo supon feminismo igualdad nero tomar nero opuesto inferior marcha tener derecho pregunto chica diferent hombr cuesti derecho actualment constituci meno mexicana ning culo solo otorgu derecho hombr oprima mujer violacion acoso sexual mayor part sufren mujer problema grave hombr tambi problema privilegiado punto dicen ambo nero conflicto privilegio ganm hace trabajo pesado peligroso exacto hombr dependemo ambo nero formar guerra detestarno mutuament nica soluci respetarno hombr respeten mujer mujer respeten hombr,-1.0,0.6162745952606201,0.1555665135383606,0.01403120718896389
54,102,EdxQ6wZMxCY,UCpvX-aEIQU_knHlxdsflaug,Muy bonito pero las representantes de ahora son unas huecas,[0. 0. 0. ... 0. 0. 0.],bonito representant ahora una hueca,-1.0,0.97587651014328,0.8600038290023804,0.8947634696960449
55,103,EdxQ6wZMxCY,UCCr1CSUUgJtfC1jgAewagkg,"Es de pena ajena ver qué una académica repita ideas que solo existen en la burbuja teórica y no coinciden con la realidad.
  Afortunadamente aún hay mujeres docentes con auténtico espíritu analítico universitario:
https://youtu.be/AeqTij4tPOc",[0. 0. 0. ... 0. 0. 0.],pena ajena acad mica repita idea solo existen burbuja rica coinciden realidad afortunadament mujer docent ntico ritu anal tico universitario http youtu aeqtij tpoc,-1.0,0.24822567403316498,0.047923650592565536,0.009546937420964241
56,104,EdxQ6wZMxCY,UC5UkP0JRpDHx969bVpjSKIw,"Todo muy bonito, pero en su panorama solo importa las mujeres y solo las mujeres. Por algo se llama feminismo, y por algo nunca se admitirá al lado masculino en este movimiento. Aparte de que gran parte de su movimiento esta extremadamente radicalizado y toxico.

En fin, no es un movimiento para los hombres claro esta (aunque hay excepciones claro, como los aliades que buscan coger fácil), es solo para mujeres y para sus beneficios",[0. 0. 0. ... 0. 0. 0.],bonito panorama solo importa mujer solo mujer llama feminismo nunca admitir lado masculino movimiento apart gran part movimiento extremadament radicalizado toxico movimiento hombr claro aunqu excepcion claro aliad buscan coger solo mujer beneficio,-1.0,0.48561519384384155,0.09225276112556458,0.016006924211978912
57,107,EdxQ6wZMxCY,UC_P-QLA-TzGc-CsT8KuAguQ,"Una lastima que el feminismo moderno o como a mí me gusta decirles ""feminazis"" estén deformando y destruyendo lo que originalmente era el feminismo",[0. 0. 0. ... 0. 0. 0.],lastima feminismo moderno gusta decirl feminazi deformando destruyendo originalment feminismo,-1.0,0.9688480496406555,0.791833221912384,0.6363692283630371
58,109,EdxQ6wZMxCY,UCKy3Up1fPXmxKIC8z6sZnSw,las intelectuales en vez de decir que es el feminismo deberian decir ¿ en donde esta fallando el feminismo? ¿por que en vez de generar adeptos termino generando antipatias?,[0. 0. 0. ... 0. 0. 0.],intelectual decir feminismo deberian decir fallando feminismo generar adepto termino generando antipatia,-1.0,0.05086487904191017,0.01638050749897957,0.010644196532666683
59,111,EdxQ6wZMxCY,UCgCIILdxOMT1tc4dAGA3vtg,"no quieren que maten a las mujeres pero ellaS si quieren el aborto y matar a sus hijos, que ASCO",[0. 0. 0. ... 0. 0. 0.],quieren maten mujer quieren aborto matar hijo asco,-1.0,0.27660390734672546,0.0576251745223999,0.0071266768500208855
60,112,EdxQ6wZMxCY,UCrN8oMNKhiUZNOux5XdCkKA,"Relaciones de respeto y vida sin violencio 0:45 
Pero a la vuelta de mi casa ellas queman mi iglesia",[0. 0. 0. ... 0. 0. 0.],relacion respeto vida violencio vuelta casa queman iglesia,-1.0,0.14766275882720947,0.043494757264852524,0.012166427448391914
61,120,NYe3YsxYBis,UCCTryqacRukuEJFbwdYfptg,Chale ese dia estuvo perron un dia sin joder a los hombres,[0. 0. 0. ... 0. 0. 0.],chale perron joder hombr,-1.0,0.09232120960950851,0.10456869006156921,0.10127124935388565
62,122,NYe3YsxYBis,UCEPT1MWPIWdfc_YQHQ8pEPw,Y el universal son puros shotos y lesbianas,[0. 0. 0. ... 0. 0. 0.],univers puro shoto lesbiana,-1.0,0.8401072025299072,0.5621718764305115,0.4523998498916626
63,123,NYe3YsxYBis,UC7zZ5yqXUTauqcu19ciD3tw,"Excelente está chica
Las feministas son resentidas sociales
No hacen nada por la mujer",[0. 0. 0. ... 0. 0. 0.],excelent chica feminista resentida social hacen mujer,-1.0,0.9323923587799072,0.580991268157959,0.6555450558662415
64,125,NYe3YsxYBis,UCulNXf_S_bq0W0hsPwyWnXw,"La van a atacar y hacer la vida imposible, por que la sororidad feminista existe hasta que se encuentran con alguien que piensa diferente o se sale tantito de su cuerda ideológica, movimiento totalitario cargado de odio y resentimiento.",[0. 0. 0. ... 0. 0. 0.],atacar hacer vida impos sororidad feminista exist encuentran alguien piensa diferent sale tantito cuerda ideol gica movimiento totalitario cargado odio resentimiento,-1.0,0.0728108137845993,0.024311238899827003,0.011552039533853531
65,128,NYe3YsxYBis,UC50dcA3gxox9xaS1WCRUySA,"de ella nunca me hubiera esperado esa respuesta, no es por ser prejuicioso, pero tenía toda la pinta de feminista radical",[0. 0. 0. ... 0. 0. 0.],nunca esperado respuesta prejuicioso toda pinta feminista radic,-1.0,0.14871709048748016,0.0445624403655529,0.03711972013115883
66,131,NYe3YsxYBis,UCC4A0NdB3biF3BMRFeAuRHQ,💪La Mars si es una mujer empoderada no como las bazofias lloronas,[0. 0. 0. ... 0. 0. 0.],mar mujer empoderada bazofia llorona,-1.0,0.9842788577079773,0.961770236492157,0.9708719253540039
67,132,NYe3YsxYBis,UCcnP4_MwEXyU1HVgNtwcvKg,"Pues si, quienes mueren estadisticamente y global mente en el mundo. Los hombres, quienes pagan mas impuestos los hombres, quien se ensucia las manos en el trabajo pesado los hombres, quienes aun sabiendo que tal vez no vuelvan a casa y arriesgan su vida para salvar a gente inocente en las guerras o desastres, Los hombres. Las mujeres que hacen estos trabajos son aquellas que estan comprometidas a dar lo que sea para que la gente este segura y hacer una diferencia.

Que las mujeres que no hacen esto por que segun no se los permites, es mentira hoy en dia puedes hacer lo que quieres hacer, aqui el tema es que no quieren sacrificar nada, su vida social, su salud, horas de dormir, comer lo que les gusta, ir a fiestas, etc. Todo tiene un compromiso y un sacrificio que depende de ti si quieres hacerlo.

De igual forma con el tema de los crimenes, tambien hay mujeres que se dedica a robar, extorcionar, vender sustancias, inclusive que trabajan para grupos criminales y estan metidas en malos tratos con gente que solo hace daño a la sociedad.

El mundo no es color de rosa no quieran ver todo de forma muy optimistas o de forma ingenua e inocente, el mundo es cruel y si no queres estar en fondo del mar.

NADAS O TE HUNDES. ESO LO DECIDES TU.",[0. 0. 0. ... 0. 0. 0.],pue mueren estadisticament global ment mundo hombr pagan impuesto hombr ensucia mano trabajo pesado hombr sabiendo vuelvan casa arriesgan vida salvar gent inocent guerra desastr hombr mujer hacen trabajo aquella estan comprometida gent segura hacer diferencia mujer hacen segun permit mentira pued hacer quier hacer aqui tema quieren sacrificar vida social salud hora dormir comer gusta fiesta compromiso sacrificio depend quier hacerlo igual forma tema crimen tambien mujer dedica robar extorcionar vender sustancia inclus trabajan grupo criminal estan metida malo trato gent solo hace sociedad mundo color rosa quieran forma optimista forma ingenua inocent mundo cruel quer fondo nada hund decid,-1.0,0.6819918751716614,0.25450852513313293,0.011608856730163097
68,134,NYe3YsxYBis,UCA4ZgjpbaBnxrabsnuzsfIg,"El feminicidio actualmente no existe, nadie mata a una mujer oor ser mujer, las matan por las mismas razones que matan a otros hombres, por deber dinero, hacer enojar a la persona equivocada o porque estaban en el lugar y momento equivocado.",[0. 0. 0. ... 0. 0. 0.],feminicidio actualment exist nadi mata mujer mujer matan misma razon matan hombr deber dinero hacer enojar persona equivocada lugar momento equivocado,-1.0,0.10804547369480133,0.028305673971772194,0.006568131502717733
69,135,NYe3YsxYBis,UCHv50apru4hmYHGr7ji-mPw,Vaya pseudoreportera. ASCO de tendención! Bien por la MARS.,[0. 0. 0. ... 0. 0. 0.],vaya pseudoreportera asco tendenc bien mar,-1.0,0.6213032007217407,0.591648280620575,0.698993444442749
70,137,HLrwQWfTFUA,UCP-bLox-BaU05xUea-4Yhyw,"el FEMINISMO (de hoy en dia) es puro odio cuyo objetivo es acabar con la natalidad y la familia... a pesar de que millones de personas no sean felices y acaben con problemas mentales...   PERIODISTAS QUE PARTICIPAIS EN TODO ESTE CIRCO POR DINERO, DAIS ASCO.",[0. 0. 0. ... 0. 0. 0.],feminismo puro odio cuyo objetivo acabar natalidad familia pesar millon persona felic acaben problema mental periodista participai circo dinero dai asco,-1.0,0.03638031706213951,0.021336741745471954,0.008574262261390686
71,138,HLrwQWfTFUA,UCsIzy7Q3P_zZBRQIGU7zhVA,El feminidmo es eslectivo solo para los que piensan como ellos las demas razas o subrazas  no contais,[0. 0. 0. ... 0. 0. 0.],feminidmo eslectivo solo piensan dema raza subraza contai,-1.0,0.10051717609167099,0.03701472654938698,0.014296426437795162
72,144,HLrwQWfTFUA,UCE9yirTIDXMJkPR-ohWhMXA,"ideología basura, es un cancer en la sociedad 🤮",[0. 0. 0. ... 0. 0. 0.],ideolog basura cancer sociedad,-1.0,0.04787265881896019,0.03245889022946358,0.006872448604553938
73,146,HLrwQWfTFUA,UCjSENyhEAqp_NjkieKERFgQ,El movimiento se desvio....LGTB se metio y desvio el movimiento...,[0. 0. 0. ... 0. 0. 0.],movimiento desvio lgtb metio desvio movimiento,-1.0,0.09808335453271866,0.028286786749958992,0.020232800394296646
74,147,HLrwQWfTFUA,UCKZd5u3T9yn0vHBE-S9CyXA,"Feminismo a la carta... aquí cada uno quiere sacar tajada vendiendo humo. Me paso el feminismo por el forro de los cojones, y por suerte cada vez hay más gente que está abriendo los ojos ante tanta tontería que nos está mermando como sociedad.",[0. 0. 0. ... 0. 0. 0.],feminismo carta cada quier sacar tajada vendiendo humo paso feminismo forro cojon suert cada gent abriendo ojo tanta tonter mermando sociedad,-1.0,0.026766879484057426,0.01652492955327034,0.011795544065535069
75,150,HLrwQWfTFUA,UCO1orITpjlhng3woljFgerQ,"Con mucho respeto pero el movimiento debería abarcar a todas las mujeres biológicas que han pasado históricamente los abusos y opresiones. Creo que las que no son biológicas deberían tener su propio movimiento y ser totalmente apoyadas por todos los demás, por ambos géneros, por que existen y se respeta.",[0. 0. 0. ... 0. 0. 0.],respeto movimiento deber abarcar toda mujer biol gica pasado hist ricament abuso opresion creo biol gica deber tener propio movimiento totalment apoyada ambo nero existen respeta,-1.0,0.1383015513420105,0.028849760070443153,0.008245294913649559
76,151,HLrwQWfTFUA,UC371MivVQ_0EhuXxvPGkgfw,"Jajajajajaja éste video me demuestra que el ""feminismo"" no existe, sólo es otra moda más, que sólo beneficia a una minoria que además vive manipulada por otros intereses.
¿ Que es una persona femenina ?
¿ Que es una persona mujer ?
¿ Que es una persona hembra ?
¿ Que es una persona masculino ?
¿ Que es una persona hombre  ?
¿ Que es una persona macho ?
Que confundido está el mundo",[0. 0. 0. ... 0. 0. 0.],jajajajajaja video demuestra feminismo exist moda beneficia minoria adem vive manipulada interes persona femenina persona mujer persona hembra persona masculino persona hombr persona macho confundido mundo,-1.0,0.1535215973854065,0.031641799956560135,0.01248687133193016
77,152,HLrwQWfTFUA,UCxyMWSQAMtdgZcjWeOPDP_w,"Solo veo seres humanos que les encanta ser víctimas, y luego se dicen empoderadas, que risa, uno como hombre también tiene muchas dificultades y que hace? Seguir adelante con fuerza y coraje en lugar de andar llorando y quejándose",[0. 0. 0. ... 0. 0. 0.],solo sere humano encanta ctima luego dicen empoderada risa hombr tambi mucha dificultad hace seguir adelant fuerza coraj lugar andar llorando quej ndose,-1.0,0.04501846432685852,0.022377461194992065,0.01248982921242714
78,154,HLrwQWfTFUA,UCi6lnWj658616GqRXYWEgNQ,Este mundo está patas pa'rriba. Dios nos ayude,[0. 0. 0. ... 0. 0. 0.],mundo pata rriba dio ayud,-1.0,0.06187921017408371,0.03022482991218567,0.011086585931479931
79,155,HLrwQWfTFUA,UCwuF55SHrfhzSrdAZ8q72xg,"No olvidemos que en este video hay un maromo, un hombre, un varón, que bajo su paranoia mental dice que no es tal cosa, si no que es una mujer. Y no contesto con semejante negación de la realidad inmediata, fisica e innequivoca, se agarra el micrófono y se pone a darle al pico sobre los problemas que siente como mujer que es y el tipo de exclusiones que sufre por ello etc.
Se nos va la pvta cabeza ya o qué?? Osea pero esque eso cómo se come? Cómo se puede validar esa negación de la realidad??",[0. 0. 0. ... 0. 0. 0.],olvidemo video maromo hombr bajo paranoia mental dice cosa mujer contesto semejant negaci realidad inmediata fisica innequivoca agarra micr fono pone darl pico problema mujer tipo exclusion sufr ello pvta cabeza osea esqu come pued validar negaci realidad,-1.0,0.324563205242157,0.11068777740001678,0.05185886472463608
80,156,HLrwQWfTFUA,UCZg7CS1IVI0XRw_wDswpRWQ,"*Los hombres no pueden ser mujeres, por eso se excluye a los trans* 😎",[0. 0. 0. ... 0. 0. 0.],hombr pueden mujer excluy tran,-1.0,0.8660458326339722,0.2412247508764267,0.06927448511123657
81,162,vbT7gJoEyRc,UCSKBsKHXDDK7h44zFBKKeeg,"Cuanto más hablas ...peor me caes Nadal ....desde luego a ver si aprendes algo de otros tenistas...un buen deportista también tiene que tener humildad....y dar ejemplo...y eso no es un zasca es una respuesta ambigua, sin criterio por cierto ( que se informe primero) sobre el modejale..y esta normalizando esa desigualdad ( que por cierto la hay gente, aunque queráis obviarla...) en fin así va España!!",[0. 0. 0. ... 0. 0. 0.],cuanto habla peor cae nadal luego aprend tenista buen deportista tambi tener humildad ejemplo zasca respuesta ambigua criterio cierto inform primero modejal normalizando desigualdad cierto gent aunqu quer obviarla espa,-1.0,0.016024725511670113,0.012186077423393726,0.007646912708878517
