,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
131,V0UHzu40oDc,UCEz0ID6zR3Zsjumi7OovbGQ,"No lo dudo, si van a repetir lo que hicieron con el covid, estorbar e impedir a los médicos de verdad, no adoctrinados o temerosos, de analizar y entender la enfermedad para tratarla adecuadamente. Si la OMS va a hacer protocolos de tratamiento sacados de sus mangas, si van a prohibir tratamientos que objetivamente pueden ayudar. Si van a mentir y manipular la ciencia y el conocimiento, así como sufrir de amnesia médica selectiva, según convenga a su narrativa oficial. Si van a encerrar a todo el mundo sin posibilidad de tratarse sus enfermedades crónicas o graves, sin posibilidad de diagnósticos y tratamientos oportunos. Si se va cortar la producción  o ex/ importación de medicamentos necesarios para lo que no sea la enfermedad x del momento.  Si van a promover y autorizar productos experimentales con gran potencial de daño a la salud, (incluida la muerte) y sin pruebas válidas y científicas de efectividad y mentir acerca de ello descaradamente recomendándolas con mentiras. Si se va a corroer la mente de la gente con estres y miedo. Y puedo seguir... Si, va a ser  igual o más mortifera. Así que para que no suceda eso hay que darle todo el poder sobre nuestros derechos fundamentales y de nuestro país a la OMS, para que ella dicte las ordenes y nosotros obedezcamos o paguemos el precio. Démosle el poder sobre nosotros y nuestros cuerpos para que vuelvan a hacer lo mismo o peor.",[0. 0. 0. ... 0. 0. 0.],dudo repetir hicieron covid estorbar impedir dico verdad adoctrinado temeroso analizar entend enfermedad tratarla adecuadament hacer protocolo tratamiento sacado manga prohibir tratamiento objetivament pueden ayudar mentir manipular ciencia conocimiento sufrir amnesia dica selectiva convenga narrativa ofici encerrar mundo posibilidad tratars enfermedad nica grave posibilidad diagn stico tratamiento oportuno cortar producci importaci medicamento necesario enfermedad momento promov autorizar producto experimental gran potenci salud incluida muert prueba lida cient fica efectividad mentir acerca ello descaradament recomend ndola mentira corroer ment gent estr miedo puedo seguir igual mortifera suceda darl poder derecho fundamental dict orden obedezcamo paguemo precio mosl poder cuerpo vuelvan hacer mismo peor,-1,0.10969662666320801,0.015074738301336765,0.08259306102991104
132,V0UHzu40oDc,UCwEJfk__IJeDlS2StL8mYGg,No pueder 😢 ya no mas no quiero mas violencia ni muerte 😢😭,[0. 0. 0. ... 0. 0. 0.],pueder quiero violencia muert,-1,0.01871669478714466,0.00832107663154602,0.020574204623699188
134,V0UHzu40oDc,UC8PoWvagwlTFrkM1riofAbw,"La pregunta del millón de Dólares. 
Cómo ellos saben que viene una Supuesta nueva pandemia, si las pandemias solo llegan y ya?????",[0. 0. 0. ... 0. 0. 0.],pregunta mill lare saben vien supuesta nueva pandemia pandemia solo llegan,-1,0.1361740529537201,0.0065981741063296795,0.04289308190345764
141,2GypyMUNCPY,UCVUWpDiypU9S8AVJwBex4mQ,Que deja morir a 20.000 ancianos en residencias públicas....,[0. 0. 0. ... 0. 0. 0.],deja morir anciano residencia blica,-1,0.07009390741586685,0.07770555466413498,0.07767748832702637
145,2GypyMUNCPY,UCP5Kv_6yzNVZp4jbBUkCg6A,ahora??? cuantas peticiones hay desde hace décadas de una base de datos decente para que los expedientes sean utilizables en cualquier punto del país...y cuanta transparencia en sanidad han ofrecido los gobiernos incluidos los del pp.....ahora la culpa del ultimo?? no señora culpa de todos los que han pasado por cargo y no han mejorado sino demolido la sanidad,[0. 0. 0. ... 0. 0. 0.],ahora cuanta peticion hace cada base dato decent expedient utiliz cualquier punto cuanta transparencia sanidad ofrecido gobierno incluido ahora culpa ultimo culpa pasado cargo mejorado sino demolido sanidad,-1,0.0217299684882164,0.010044020600616932,0.01673855632543564
148,2GypyMUNCPY,UC4WWb79j17f4jqJUxKZmZEg,"Que casualidad que las ideas le llegan cuando gobiernan otros
El PP lleva mucho tiempo detrás de privatizar la sanidad",[0. 0. 0. ... 0. 0. 0.],casualidad idea llegan gobiernan lleva tiempo detr privatizar sanidad,-1,0.026308510452508926,0.006349737290292978,0.01471666805446148
150,2GypyMUNCPY,UCyjXH3cvmuW_MHEHI4bExhw,"Creo que Sánchez ha mentido tanto, y   el pp con una mayoría absoluta hizo tan poco que no fío un pelo de nadie, los políticos llegan al poder se compran un chalet.... y donde digo .... La corrupción de PSOE podemos pp ya está más que demostrada, sinceramente España es un caos.",[0. 0. 0. ... 0. 0. 0.],creo nchez mentido mayor absoluta hizo pelo nadi tico llegan poder compran chalet digo corrupci psoe podemo demostrada sincerament espa cao,-1,0.029351506382226944,0.007658376824110746,0.019566329196095467
151,2GypyMUNCPY,UCKMt1Nfgorxtwz1ayneDPyw,A tomar por culo!,[0. 0. 0. ... 0. 0. 0.],tomar culo,-1,0.11219319701194763,0.03293362632393837,0.08712568134069443
154,2GypyMUNCPY,UCArUa-lOt9rGhtbhKIs20fQ,"Eso es que NO LO VEIS.. y seguís en la misma mierda....No busques FMI....ahora FEI...
.da igual, no engañeis más!!...os estamos pagando vuestras casas y vuestros coches...hasta los ""criados""...",[0. 0. 0. ... 0. 0. 0.],vei segu misma mierda busqu ahora igual enga pagando casa coch criado,-1,0.07904855906963348,0.038797587156295776,0.06576617062091827
155,2GypyMUNCPY,UCiXE0RklDYE7z9a2huGSIMw,Digaselo a los centros médicos de Madrid un colapso increíble todo esto por la Ayuso en fin... Cuanta ipocresia en la capital..,[0. 0. 0. ... 0. 0. 0.],digaselo centro dico madrid colapso incr ayuso cuanta ipocresia capit,-1,0.023127514868974686,0.010736874304711819,0.014184989966452122
158,2GypyMUNCPY,UCfh9DZlN_Xfss0pd3tnaJig,"Estoy de acuerdo Ana, porque el sistema de corrupción ya lo impusisteis vosotros.",[0. 0. 0. ... 0. 0. 0.],acuerdo sistema corrupci impusistei,-1,0.043026480823755264,0.025369051843881607,0.03974136337637901
165,jlUK_eqKJuc,UCqB2Lhs6OkUVObztWHMh_gw,Mi abuela lo tenía pero ya falleció 😢,[0. 0. 0. ... 0. 0. 0.],abuela falleci,-1,0.04523134604096413,0.015055803582072258,0.027600130066275597
166,jlUK_eqKJuc,UCqB2Lhs6OkUVObztWHMh_gw,Mi abuela lo tenía pero ya falleció 😢,[0. 0. 0. ... 0. 0. 0.],abuela falleci,-1,0.04523134604096413,0.015055803582072258,0.027600130066275597
170,jlUK_eqKJuc,UC4uyNDIyRPQNH7OSCWF004A,Eso es un pedazo de tripa afuera 🫠😱😱😱😱😱,[0. 0. 0. ... 0. 0. 0.],pedazo tripa afuera,-1,0.24191397428512573,0.03144053369760513,0.09113132208585739
186,at3vHH4O-ac,UCpg9-yOdc9rv3O2Qqv34WzA,"Si claro que no se les olvida patentarla la cura la tienen no la van a sacar .
 solo buscan un farmaco mas eficas que la insulina para tener a gente años y años con pastillas",[0. 0. 0. ... 0. 0. 0.],claro olvida patentarla cura sacar solo buscan farmaco efica insulina tener gent pastilla,-1,0.33525657653808594,0.015607953071594238,0.08782444894313812
189,at3vHH4O-ac,UCXa-t3dZQk_fCB7X-5wZ4ag,Porque no pass ni dicen nada parecd ser q seguira muriendo gente a causa d esta xqueria,[0. 0. 0. ... 0. 0. 0.],pass dicen parecd seguira muriendo gent causa xqueria,-1,0.042178865522146225,0.012326762080192566,0.027389926835894585
192,at3vHH4O-ac,UCOildNILs1GY_OExPGs5WpA,Pa cuando pues nunca hay nada concreto,[0. 0. 0. ... 0. 0. 0.],pue nunca concreto,-1,0.0675518587231636,0.026022907346487045,0.048288408666849136
193,at3vHH4O-ac,UCLFxP9MsHyAmhLQun4XPTeA,Eso fue en el 2018 y nada que sale mi esposa ya perdio la vista por esta maldita enfermedady todos quedamos como payasos y solo nos sacan dinero con la insulina y con el nuebo incremento al presio en un futuro sera inposible comprarla,[0. 0. 0. ... 0. 0. 0.],sale esposa perdio vista maldita enfermedadi quedamo payaso solo sacan dinero insulina nuebo incremento presio futuro sera inpos comprarla,-1,0.2509477138519287,0.013681328855454922,0.06768292933702469
194,at3vHH4O-ac,UCXa-t3dZQk_fCB7X-5wZ4ag,Cada año ay mas diabetics y los goviernos nadamas no ase nada😢,[0. 0. 0. ... 0. 0. 0.],cada diabet govierno nadama,-1,0.09935586899518967,0.02624557912349701,0.060804955661296844
198,at3vHH4O-ac,UCT6sa0VnJYYhtTQ2brgVOJg,"Saludos amigo
En pocas palabra, cómo se puede curar la diabetes tipo 2. Gracias",[0. 0. 0. ... 0. 0. 0.],saludo amigo poca palabra pued curar diabet tipo gracia,-1,0.013430440798401833,0.010041768662631512,0.0099733155220747
202,NPE7i8wuupk,UC23UOFK1QVMpJh3RuNNohbQ,"Por lo menos para mi esto no es un problema, soy consiente de que me vigilan pero, por mucho que lo hagan para venderme algo, igual nadie me obliga a comprar y solo compro lo que quiero y puedo, y tampoco quiero pasar la vida preocupándome por esto digo igual sería estresante y más trabajoso tratar de evitarlo constantemente, prefiero ignorarlo y no caer en su juego de comprar todo lo que ofrezcan.",[0. 0. 0. ... 0. 0. 0.],meno problema consient vigilan hagan venderm igual nadi obliga comprar solo compro quiero puedo tampoco quiero pasar vida preocup ndome digo igual estresant trabajoso tratar evitarlo constantement prefiero ignorarlo caer juego comprar ofrezcan,-1,0.04259197413921356,0.004970997106283903,0.021579431369900703
205,NPE7i8wuupk,UCTooocRx7MWguYtSaNtorwg,"@TEDx aqui en Argentina me sucede todo el tiempo, pero via wifi con Pegasus u otro software, ya ni se esconden, en la calle andan practicamemte a mi lado con el celular en la boca y creen poder generarme espanto, lo que sucede es q denuncie en la justicia a politicos corruptos, q no habian terminado una obra importante en mi ciudad. Ya nadie me saluda aqui, no asi en otras donde no me conocen y si charlan conmigo..este es un estado terrorista en redes sociales, o sin ellas.Cuiden esta opinion, siempre viene uno y postea cerrando la visibilidad del mio",[0. 0. 0. ... 0. 0. 0.],tedx aqui argentina suced tiempo wifi pegasu softwar esconden call andan practicamemt lado celular boca creen poder generarm espanto suced denunci justicia politico corrupto habian terminado obra important ciudad nadi saluda aqui conocen charlan conmigo terrorista rede social cuiden opinion siempr vien postea cerrando visibilidad,-1,0.10815158486366272,0.011872628703713417,0.08288802206516266
214,NPE7i8wuupk,UCw4las3g1k93AtHLiHEu1Dw,"YO PIENSO QUE ESO ES UN TREMENDO ABUSO A LA DIGNIDAD DE LOS SERES HUMANOS. 
PORQUE ALGUIEN AJENO A MI ,QUE NO ES MI PADRE NI MI MADRE,Y AUNQUE FUE SE MI HERMANO,TIENE QUE TENER INFORMACIÓN SOBRE MI PERSONA SIN MI CONSENTIMIENTO,Y SIN MI AUTORIZACIÓN? QUE O QUIEN LES DA DERECHO A PARTICULARES A INMISCUIRSE EN MI VIDA?SI YO NO SE,NO INVESTIGO,Y NO ME IMPORTA LA VIDA DE NADIE.
NO SE,ES MI CONCEPTO,MI OPINIÓN SOBRE VIVIR MI PROPIA VIDA,Y DE QUE CADA QUIEN VIVA LA SUYA.
NOS ESTAMOS YENDO A UNOS EXTREMOS DEMASIADOS PELIGROSOS AL MOMENTO DE VIOLAR LA PRIVACIDAD DE OTRO,DE OTROS,DE LOS DEMÁS.!!",[0. 0. 0. ... 0. 0. 0.],pienso tremendo abuso dignidad sere humano alguien ajeno padr madr aunqu hermano tener informaci persona consentimiento autorizaci derecho particular inmiscuirs vida investigo importa vida nadi concepto opini vivir propia vida cada viva yendo extremo demasiado peligroso momento violar privacidad,-1,0.03833664953708649,0.004880204331129789,0.020123718306422234
215,NPE7i8wuupk,UCvdt6kEd7VEyWuyEwQMJwVQ,"VENGO SIENDO VÍCTIMA DE TERRORISTAS DIGITALES AYUDA POR FAVOR.

Interesante lo que dice pero creo su conclusión es en parte errónea: 
Corrupciones, malas personas, etc sí son un problema y sí pueden y deben ser erradicadas. Tanto por la generalización de móviles eruditos como por satélites como por el internet de las cosas y hasta en las casas es casi inevitable generar y recoger datos personales por lo que de lo que se trata es de urdir estrategias para que cada dato personal esté asegurado, garantizado y verificado, y al servicio de los derechos e intereses de la persona que lo genera. De igual manera que es obligatorio el seguro en vehículos y si hay un accidente ese seguro cubre daños y perjuicios, si hay un ""hackeo"" o pérdida de privacidad o integridad de un dato personal, se puede y se debe saber quién, cuándo, dónde, por qué, para qué... 
NO ES TANTO QUE SE VIGILE, ES QUÉ SE VIGILA Y PARA QUÉ: URGE BLINDAR DERECHOS HUMANOS.",[0. 0. 0. ... 0. 0. 0.],vengo siendo ctima terrorista digital ayuda favor interesant dice creo conclusi part corrupcion mala persona problema pueden deben erradicada generalizaci vile erudito lite internet cosa casa casi inevit generar recog dato personal trata urdir estrategia cada dato person asegurado garantizado verificado servicio derecho interes persona genera igual manera obligatorio seguro culo accident seguro cubr perjuicio hackeo rdida privacidad integridad dato person pued debe saber vigil vigila urg blindar derecho humano,-1,0.07090359926223755,0.012282418087124825,0.04696362838149071
216,NPE7i8wuupk,UCVyK8AVxv-j6ATyePDKifVA,"Si te quejas de la información, y quieres vivir una época informatica tu primer error es comprar un ordenador, segundo error es un smartphone y tercero bajar juegos gratis y aceptar todo sin leer las 100 paginas que te dan hueva, es como salir embarazada de un menor y quejarse que el no le comento que estaba espermando. Dejen de jugar con la gente semiInteligente consumista que por cierto tienes informacion de cuantas son, como son, antes de hacer esta platica tomaste información y la usaste a tu favor, el pez muere por su propia boca",[0. 0. 0. ... 0. 0. 0.],queja informaci quier vivir poca informatica primer error comprar ordenador segundo error smartphon tercero bajar juego grati aceptar leer pagina hueva salir embarazada menor quejars comento espermando dejen jugar gent semiinteligent consumista cierto informacion cuanta hacer platica tomast informaci usast favor muer propia boca,-1,0.13393187522888184,0.01418872456997633,0.0632537454366684
218,NPE7i8wuupk,UCDFRYLLfUbSzsziI1pTaC4g,"Mal informan, los Zetas nunca estuvieron en el DF, ellos actuaban en el norte del pais y nunca tuvieron acceso a las bases de las telefonicas, mito urbano. lo que sorprende es la desinformacion que promueven.",[0. 0. 0. ... 0. 0. 0.],informan zeta nunca actuaban nort pai nunca acceso base telefonica mito urbano sorprend desinformacion promueven,-1,0.02226768247783184,0.007522430270910263,0.014624161645770073
220,KXL2aeP-f1I,UCqntXinf-rMCHZ04JCGF06A,"Para un europeo, la sanidad norteamericana es un fracaso. No llega al 100% de su poblacion. 
He visto muchos videos como     el  tuyo, y no nos hace falta nadie que nos diga que virtudes tiene. 
En mis 7 década de vida, he podido ver su evolucion, y siempre a mejor.
Este es el último video que veo comparando las sanidades, educacion, infraestructura, seguridad, etc, de España con otro.",[0. 0. 0. ... 0. 0. 0.],europeo sanidad norteamericana fracaso llega poblacion visto video hace falta nadi diga virtud cada vida podido evolucion siempr mejor ltimo video comparando sanidad educacion infraestructura seguridad espa,-1,0.30451175570487976,0.009920462965965271,0.07804837822914124
221,KXL2aeP-f1I,UCH82VxHrasaJkVHpSjqUAxg,"Te salvan la vida para posteriormente pasarte la factura....
He vivido en EEUU y es una basura",[0. 0. 0. ... 0. 0. 0.],salvan vida posteriorment pasart factura vivido eeuu basura,-1,0.14400213956832886,0.02046949602663517,0.14945274591445923
222,KXL2aeP-f1I,UCbw3BSWLQJQ0VuKzhDr0iWQ,Solo un Reproche los latinos son los italianos que son de la península  itálica,[0. 0. 0. ... 0. 0. 0.],solo reproch latino italiano nsula lica,-1,0.025426747277379036,0.036078210920095444,0.02148095704615116
227,KXL2aeP-f1I,UCTYXKv5Wdw1plQRCyhCYxxA,Por eso mucha gente en España estamos en contra de cierto tipo de inmigración o de los perroflauta y vividores del cuento,[0. 0. 0. ... 0. 0. 0.],mucha gent espa cierto tipo inmigraci perroflauta vividor cuento,-1,0.03859753534197807,0.014706715941429138,0.03791577368974686
229,KXL2aeP-f1I,UC_jQ0Nq2C64GazMDwSQyVCw,Madre mía! El sueño americano es en realidad una pesadilla de deudas y esclavitud....bufff un vídeo como este sirve para valorar aún más la suerte de haber nacido en España....,[0. 0. 0. ... 0. 0. 0.],madr americano realidad pesadilla deuda esclavitud bufff sirv valorar suert haber nacido espa,-1,0.029670976102352142,0.006888368632644415,0.01938665099442005
231,KXL2aeP-f1I,UCMSKJPqGPuttUFl2O7WOZrw,"Entonce como hablas de que EEUU invierte en sanidad publica mas que nadie en el mundo , o sea que invierte dinero del contribuyente , en algo que no esta beneficiando a nadie que no tenga un seguro particular ,la verdad es que me suena raro o me he perdido , es como invertir en defensa y tenerte que comprar tu el kalashnikcov , jajaja , entonces que pretendia Obama con la sanidad , raro raro raro",[0. 0. 0. ... 0. 0. 0.],entonc habla eeuu inviert sanidad publica nadi mundo inviert dinero contribuyent beneficiando nadi seguro particular verdad suena raro perdido invertir defensa tenert comprar kalashnikcov jajaja entonc pretendia obama sanidad raro raro raro,-1,0.24426348507404327,0.009733645245432854,0.0760871097445488
232,KXL2aeP-f1I,UC0IvfuKVitiHqPD-Y8-Tcwg,"Por eso hay que pagar impuestos. No racanear en impuestos, ni cobrar bajo cuerda. Porque luego nos quejamos de que no tenemos suficientes servicioss. Y votar para que los que no nos roban hagan algo mejor las cosas. Y si vemos menos la tele igual nos engañan menos y podremos quitarnos el velo de los ojos.",[0. 0. 0. ... 0. 0. 0.],pagar impuesto racanear impuesto cobrar bajo cuerda luego quejamo suficient servicioss votar roban hagan mejor cosa vemo meno tele igual enga meno podremo quitarno velo ojo,-1,0.3362239599227905,0.006179100833833218,0.0961398333311081
236,KXL2aeP-f1I,UC8YerzRfolFE1Q8_-n_tSrg,"menos mal que en España todo eso esta cubierto, con la de impuestos que se pagan no esperaria menos",[0. 0. 0. ... 0. 0. 0.],meno espa cubierto impuesto pagan esperaria meno,-1,0.09598292410373688,0.017821775749325752,0.03496978059411049
