,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
198,L9Y0h6wRrBY,UCexGG_Ovq-SXKf83MbLHgtQ,"Los jóvenes que queman el salario en cochecitos de marca, ropita de marca, viajecitos para sacarse fotitos con su iphone nuevo, tardan 14 años en ahorrar unas míseras decenas de miles de euros. Que aprendan a sacrificarse y que dejen de llorar. Se quejan y votan socialismo, es como dispararse en un pie y quejarse de sangrar y luego dispararse en el otro pie. NO me apena.",[0. 0. 0. ... 0. 0. 0.],vene queman salario cochecito marca ropita marca viajecito sacars fotito iphon nuevo tardan ahorrar una sera decena mile euro aprendan sacrificars dejen llorar quejan votan socialismo disparars quejars sangrar luego disparars apena,-1,0.710111141204834,0.011214038357138634,0.32077842950820923
201,L9Y0h6wRrBY,UCNIBzm7wJnwSs5aG1VbFENg,"Se acaban los recursos y somos 8mi millones y el mundo tiene un 330% de deuda ....la unica solucion es reset economico y acabar con gente que consuema recursos de ahi crisis, covid y proximas guerras y no hay mas....depende donde vivas , edad, familia y demas podras intentar sea menos malo. Mirad  Corea del sur super liberal y capitalista donde vive la gente que lleva toda la vida trabajando.... en finssss a vender cursos..no?",[0. 0. 0. ... 0. 0. 0.],acaban recurso millon mundo deuda unica solucion reset economico acabar gent consuema recurso crisi covid proxima guerra depend viva edad familia dema podra intentar meno malo mirad corea super liber capitalista vive gent lleva toda vida trabajando finssss vender curso,-1,0.5253951549530029,0.016470862552523613,0.2085075080394745
202,L9Y0h6wRrBY,UCNIBzm7wJnwSs5aG1VbFENg,"A nuestros abuelos les fue de pena tras la guerra civil, pero a nuestros padres con la inflacion y calidad de vida solo fue a mejor...salieron de los pueblos a las ciudades y comenzo el bienestar....mientras otros paises en aqullos años ricos vlza , Argentina comenzaba su declibe. Mi padre un solo sueldo de zapatero mantuvo a 5 personas y el prestamo de 700mil pesetas se lo pidio integro a la suegra y a devolver 5 años... Antes el dinero tenia un valor y ahora no...el dolar desde los 70 lleva depreciandose mas de un 90% asi que imagina las monedas a la par del dolar lo que valen ahora. La juventud aborregada no tiene ni puta idea de economia, ni de la estafa de ña deuda que ellos si pagaran y que ahora  disfruta esa generacion babyboomers que han tenido trabajo de sobra, vivienda y comida barata. No entender el valor del dinero , la estafa de los tipos interes , el pib, ipc etc.... es  ver en todo el mundo lo que sucede. Teneis la crisis del ladrillo en Japon de los 90 , la europa y eeuu 2008 a España nos llego en el 2011 y la que viene en breve.",[0. 0. 0. ... 0. 0. 0.],abuelo pena tra guerra civil padr inflacion calidad vida solo mejor salieron pueblo ciudad comenzo bienestar mientra pais aqullo rico vlza argentina comenzaba declib padr solo sueldo zapatero mantuvo persona prestamo peseta pidio integro suegra devolv dinero tenia valor ahora dolar lleva depreciandos imagina moneda dolar valen ahora juventud aborregada puta idea economia estafa deuda pagaran ahora disfruta generacion babyboom trabajo sobra vivienda comida barata entend valor dinero estafa tipo inter mundo suced tenei crisi ladrillo japon europa eeuu espa llego vien breve,-1,0.7877180576324463,0.024017905816435814,0.4176456332206726
203,L9Y0h6wRrBY,UCNIBzm7wJnwSs5aG1VbFENg,"Este otro joven engañado conque invertir te hara millonario y de buenas se solucionaran las cosas....Ahora la gente de 30/40 años que lleva 20 años y mas ttabajando y ven como la vivienda esta por encima del 2008.. que la cesta de la compra esta imposibles le hablas de esforzarse de la meritocracia y toda mierda esa. Pues no, depende de que pais vivas ,nazcas y años tengas tendras mejor o peor oportunidades y por mas que consigas ahorrar parasitando a tus padres la vida subira mucho mas o entrara en recesion y al paro..",[0. 0. 0. ... 0. 0. 0.],joven enga conqu invertir hara millonario buena solucionaran cosa ahora gent lleva ttabajando vivienda encima cesta compra impos habla esforzars meritocracia toda mierda pue depend pai viva nazca tendra mejor peor oportunidad consiga ahorrar parasitando padr vida subira entrara reces paro,-1,0.47241175174713135,0.01951577141880989,0.19446159899234772
205,iC55q9OvDoA,UCuiH8ezIvPjRcayoouAce9g,"Lo ùnico que estàn provocando es que ya la gente que no puede pagarse una vivienda (por que NO puede!), se endeude y viva una ilusiòn. En pocos meses comenzaràn a no poder pagar y los bancos terminaràn por quitarles los departamentos y los pobres ciudadanos seràn màs pobres aùn y se volveràn màs dependientes del gobierno. Control senores !!!...ese es el fin de todo.",[0. 0. 0. ... 0. 0. 0.],nico provocando gent pued pagars vivienda pued endeud viva ilusi poco mese comenzar poder pagar banco terminar quitarl departamento pobr ciudadano pobr volver dependient gobierno control senor,-1,0.06880158185958862,0.009611504152417183,0.03252929076552391
209,iC55q9OvDoA,UCGl9vEVmvIWS9WnZIxg_pHQ,Si ya hay un grave problema la van a volver a liar pero bien,[0. 0. 0. ... 0. 0. 0.],grave problema volver liar bien,-1,0.018364423885941505,0.01086434256285429,0.017231719568371773
210,iC55q9OvDoA,UC3q4mI_Hzt04Cj3y5hULj9g,Veo a sanchez y se me revuelve el estómago.es falso y mala persona.nos esta endeudando y eso nos llevara a la ruina.,[0. 0. 0. ... 0. 0. 0.],sanchez revuelv mago falso mala persona endeudando llevara ruina,-1,0.018379993736743927,0.019120074808597565,0.024822844192385674
215,iC55q9OvDoA,UCuPogTMWaA4_XS9_X_FNWfg,"150.000 €? ¿Eso donde? En una capital de provincia no, ¿verdad? Será en la España vaciada porque por menos de 250K no se ve nada hoy en día",[0. 0. 0. ... 0. 0. 0.],capit provincia verdad espa vaciada meno,-1,0.2948288917541504,0.05506628379225731,0.10631310939788818
217,iC55q9OvDoA,UCupXcc5PYBXzA8dE0ZYo_OQ,"¿ Vais a Meter en la Carcel a los Ocupas para Proteger la Vivienda, como corresponderia a ese delito ? .... yo, damnificado por ocupas. Demagogo, Falso !",[0. 0. 0. ... 0. 0. 0.],vai meter carcel ocupa proteg vivienda corresponderia delito damnificado ocupa demagogo falso,-1,0.018226128071546555,0.017755407840013504,0.022851265966892242
219,iC55q9OvDoA,UCrm408nNH72k_JZQApEgdSQ,"En este momento, hay que ser valiente para comprar una vivienda :
Con inestabilidad internacional, estanflación próxima,  recesión a la vista,  deuda pública del estado récord e intereses altísimos.",[0. 0. 0. ... 0. 0. 0.],momento valient comprar vivienda inestabilidad internacion estanflaci xima recesi vista deuda blica cord interes simo,-1,0.05253690108656883,0.012025273405015469,0.03087131679058075
223,iC55q9OvDoA,UC2x22diz5XZSsps1AiABZhw,Ni uno de los que está allí haido personalmente al ICO y menos pedirlo a un banco. Nadie de alli sabe a quién le da dinero el ICO,[0. 0. 0. ... 0. 0. 0.],haido personalment meno pedirlo banco nadi alli sabe dinero,-1,0.053355250507593155,0.016124412417411804,0.027340276166796684
224,i3RkXNy_pDE,UCtt8xDVArg3J7QyKxS02uhg,X lo visto sólo se puede vivir en Madrid  menuda ayuda,[0. 0. 0. ... 0. 0. 0.],visto pued vivir madrid menuda ayuda,-1,0.020657571032643318,0.008397819474339485,0.012394788675010204
230,i3RkXNy_pDE,UCR0f9k9er9TBzIZtgn1QIzw,Ya me gustaria ver videos tocando los temas que yo eh tocado videos que digan NO SE METAN A VIVIR DE ALQUILER EN COMUNIDADES DE CHUSMA GENTUZA CON SUS MONSTRUITOS CUELLICORTOS PORQUE NUNCA VAS A PODER DESCANSAR DORMIR NI VIVIR NI DE LUNES A VIERNES NI DE SABADOS A DOMINGOS NI EN DIAS FESTIVOS,[0. 0. 0. ... 0. 0. 0.],gustaria video tocando tema tocado video digan metan vivir alquil comunidad chusma gentuza monstruito cuellicorto nunca poder descansar dormir vivir lune viern sabado domingo dia festivo,-1,0.057695385068655014,0.0055254483595490456,0.026708390563726425
231,i3RkXNy_pDE,UCR0f9k9er9TBzIZtgn1QIzw,Los bancos son mierdas pinchadas a un palo mejor tener dinero y comprar y sino tienes dinero para comprar pues a pasarlar canutas como hace uno mal viviendo en una porqueria de comunidad de chusma gentuza porque no se les puede llamar vecinos porque son unos animales con sus monstruitos cuellicortos tocapelotas etc nunca se puede descansar ni dormir ni vivir ni de lunes a viernes ni de sabado a domingo ni dias festivos ni leches nunca hay paz tranquilidad ni armonia y si no se cumplen esas 3 condiciones basicas y fundamentales para vivir ya les digo yo que mejor quedarse una buena temporada en casa de papi y mami ir ahorrando bastante y cuando llegue el momento comprar una casa terrera en zona campo alejarse lo mas posible de gentuza chusma etc en ciudad es imposible tener paz tranquilidad ni armonia,[0. 0. 0. ... 0. 0. 0.],banco mierda pinchada palo mejor tener dinero comprar sino dinero comprar pue pasarlar canuta hace viviendo porqueria comunidad chusma gentuza pued llamar vecino animal monstruito cuellicorto tocapelota nunca pued descansar dormir vivir lune viern sabado domingo dia festivo lech nunca tranquilidad armonia cumplen condicion basica fundamental vivir digo mejor quedars buena temporada casa papi mami ahorrando bastant llegu momento comprar casa terrera zona campo alejars posibl gentuza chusma ciudad impos tener tranquilidad armonia,-1,0.49466708302497864,0.015285828150808811,0.1993066817522049
232,i3RkXNy_pDE,UCPo1jOEjN71RYqtMTVRftIQ,"Pues si se reían y quejaban del gobierno central por eso mismo, osea que se lo atribuyen como éxito de ellos , lo cogen del gobierno y nis toman el pelo",[0. 0. 0. ... 0. 0. 0.],pue quejaban gobierno central mismo osea atribuyen xito cogen gobierno toman pelo,-1,0.06656741350889206,0.0062216464430093765,0.023980727419257164
233,i3RkXNy_pDE,UC8tIZDN2D7uag0xzPCbHrJA,Vaya ayuda más miserable,[0. 0. 0. ... 0. 0. 0.],vaya ayuda miser,-1,0.08525485545396805,0.01864224299788475,0.03702573850750923
240,BJBR391V4KY,UCTs5Rt5dBmBsCfkt8altnyw,"La gran diferencia con la crisis del 2008 es que ahora no está afectando al empleo, y que los bancos no han cometido el error de dar hipotecas de más como en la anterior crisis",[0. 0. 0. ... 0. 0. 0.],gran diferencia crisi ahora afectando empleo banco cometido error hipoteca anterior crisi,-1,0.048978254199028015,0.012135103344917297,0.024143721908330917
242,BJBR391V4KY,UC3f1TXOVdHR4X2_AEPpRq1w,Odio mi trabajo,[0. 0. 0. ... 0. 0. 0.],odio trabajo,-1,0.06040119007229805,0.01692192442715168,0.05779580399394035
243,BJBR391V4KY,UCQJCWMO3NGf0oLQISxkTOTg,Caidas de mas del 50% habrá,[0. 0. 0. ... 0. 0. 0.],caida habr,-1,0.05708640068769455,0.018841871991753578,0.035693131387233734
246,BJBR391V4KY,UCG0SJlAXEX3xhjDNBytFQ8w,"El problema no es que baje la vivienda,,sino que cada vez somos más pobres,,es una regla de tres,,,por mucho que bajen, nuestro dinero tiene menos valor,así que,,,siguen y estarán más caras",[0. 0. 0. ... 0. 0. 0.],problema baje vivienda sino cada pobr regla tre bajen dinero meno valor siguen cara,-1,0.32997792959213257,0.019228894263505936,0.08469606935977936
256,BJBR391V4KY,UCLlBy-lglb-CSti-enwQFBg,NO VA A CAER MUCHO EL PRECIO LO QUE SI SE VA A VER ES MAS OFERTA POR QUE CON LA SUBIDA DE HIPOTECAS MUCHA GENTE SE VERA OBLIGADA A VENDER O ARRIESGARSE A PERDER LA CASA Y ESTA SITUACION NO CREO VAYA A CAMBIAR HASTA 2025 MAS O MENOS PERO EL DINERO A BAJO PRECIO O BAJOS TIPOS DE INTERES VAMOS A TARDAR EN VERLO,[0. 0. 0. ... 0. 0. 0.],caer precio oferta subida hipoteca mucha gent vera obligada vender arriesgars perder casa situacion creo vaya cambiar meno dinero bajo precio bajo tipo inter vamo tardar verlo,-1,0.1506252884864807,0.007360270246863365,0.046207230538129807
257,BJBR391V4KY,UChsN7-A0TpwIkNWzbH6GqLg,"Bajada de precios. 🤷Puede. Anterior pinchazo, lo veia venir, desde fuera se veia el pueblo (30.000 habitantes). Con 12 o 14 gruas, ahora 2 y una de ellas reformando una iglesia. No me sale.",[0. 0. 0. ... 0. 0. 0.],bajada precio pued anterior pinchazo veia venir veia pueblo habitant grua ahora reformando iglesia sale,-1,0.03422463312745094,0.009017168544232845,0.02021355926990509
258,BJBR391V4KY,UC9h40sDDzOkPjiY9L12urFQ,"Los q compraron un minipiso cutre a precio d oro, allá por el 2004, 05 , ahora si lo quieren vender , aún ni recuperan la pasta que pagaron (y siguen pagando la hipoteca ), ni pueden pedir el precio el cual pagaron . No sé dónde ha subido tanto la vivienda, la verdad. Aún NO se ha llegado al precio de esos años, ni mucho menos",[0. 0. 0. ... 0. 0. 0.],compraron minipiso cutr precio ahora quieren vender recuperan pasta pagaron siguen pagando hipoteca pueden pedir precio pagaron subido vivienda verdad llegado precio meno,-1,0.21878676116466522,0.009688399732112885,0.05956742540001869
261,ZMEo0LDVtDA,UCpSPa8_qk-3eFnhHb1Hl3kg,¿Que crisis machote? ¿Que turbulencias? 9 meses después y no dais ni una....,[0. 0. 0. ... 0. 0. 0.],crisi machot turbulencia mese despu dai,-1,0.024600116536021233,0.015180712565779686,0.0192367285490036
264,ZMEo0LDVtDA,UC0k5vgnuneDxvey-xbrJQZA,"El precio bajara cuando nadie pueda comprar ni se pueda permitir una hipoteca por los altos tipos de interés... esto no tiene nada que ver con otro boom inmobiliario, simplemente oferta y demanda.",[0. 0. 0. ... 0. 0. 0.],precio bajara nadi pueda comprar pueda permitir hipoteca alto tipo inter boom inmobiliario simplement oferta demanda,-1,0.1137847900390625,0.008417274802923203,0.031716663390398026
265,ZMEo0LDVtDA,UCHHkE34Lpx9owhqI-24TEwg,"Pero ¿ qué crisis? Los precios de los pisos en España están subiendo día a día. Demanda hay mucha, lo que pasa es que algunos no tienen dinero ni les dan hipoteca para comprar.",[0. 0. 0. ... 0. 0. 0.],crisi precio piso espa subiendo demanda mucha pasa dinero hipoteca comprar,-1,0.13051871955394745,0.01039463933557272,0.03376238793134689
269,ZMEo0LDVtDA,UCTvMQuYzrrFxqbOsOhSYpyg,hay un grupo de economistas del sistema que quieren que la gente siga siendo pobre. este hombre es un empleado asalariado de ellos.,[0. 0. 0. ... 0. 0. 0.],grupo economista sistema quieren gent siga siendo pobr hombr empleado asalariado,-1,0.2142176330089569,0.02357127144932747,0.1163356825709343
271,ZMEo0LDVtDA,UCo0d4aBFCJdfYCUsyjh_4iQ,"Nuestro gobierno está poniendo a tantas familias en situaciones difíciles, usted me ha ayudado mucho a mí y a mi familia, Sra. Leesa, imagínese invertir $ 1,000 y recibir $ 5,200 en unos días.",[0. 0. 0. ... 0. 0. 0.],gobierno poniendo tanta familia situacion cile ust ayudado familia leesa imag nese invertir recibir,-1,0.04661577194929123,0.0071471999399363995,0.0204626377671957
272,ZMEo0LDVtDA,UCaBv9y_-AlGjAdRQp6PC35A,"Nuestro gobierno está poniendo a tantas familias en situaciones difíciles, usted me ha ayudado mucho a mí y a mi familia, Sra. Rhonda, imagínese invertir $ 1,000 y recibir $ 5,200 en unos días.",[0. 0. 0. ... 0. 0. 0.],gobierno poniendo tanta familia situacion cile ust ayudado familia rhonda imag nese invertir recibir,-1,0.034608904272317886,0.006699384655803442,0.015647122636437416
276,ZMEo0LDVtDA,UCW3O5Qhvd3S5saHEjgpDRLg,¿Por qué la vivienda lleva bajando de precio desde inicios de 2022 y en el supermercado suben los alimentos?,[0. 0. 0. ... 0. 0. 0.],vivienda lleva bajando precio inicio supermercado suben alimento,-1,0.11667712032794952,0.01212348137050867,0.03320140391588211
282,qM8lmSknGOw,UCS7sI6VFa8fjSYRciWtMpqA,"La especulacion con Algo tan basico comonuna vivienda nos llevara a todos a la ruina. Quien tiene la culpa..pues ya hace decadas y mas ultimamente los fondos buitres como black rock ..( grandes especuladores ) estan comprando tierras y viviendas y mas y mas bienes inmuebles, para que Al final Todo Este en SUS manos y seamos esclavitos a su Merced. Muy parecido a un feudalismo de nuestros dias..No hay quien los pare. Ellos compraron Ucrania por ESO es que no quieren que Putin gane..logico Putin Les dara patada en SUS traseros..no es baboso tiene  huexos",[0. 0. 0. ... 0. 0. 0.],especulacion basico comonuna vivienda llevara ruina culpa pue hace decada ultimament fondo buitr black rock grand especulador estan comprando tierra vivienda bien inmuebl final mano esclavito merc parecido feudalismo dia pare compraron ucrania quieren putin gane logico putin dara patada trasero baboso huexo,-1,0.3734867572784424,0.018462399020791054,0.2367507666349411
